True|0.5118145121591021
Fake|0.4881854878408979
Pos|0.42913754061238557
Neg|0.5708624593876145
daughter|0.00040877176108492836|0.00015125541998588284|0.0003154574132492114|0.0002586987453110852
woke|0.0001923631816870251|0.00017646465665019663|8.603383997705764e-05|0.0002586987453110852
morning|0.0015389054534962008|0.001033578703236866|0.0010324060797246917|0.0014875177855387402
wanting|0.00012022698855439069|0.00017646465665019663|0.00014338973329509606|0.00015090760143146638
swimming|0.0001923631816870251|0.00022688312997882424|0.0003154574132492114|0.0001293493726555426
pool|0.0009377705107242474|0.001184834123222749|0.0012331517063378262|0.0009270038373647221
water|0.0018755410214484948|0.0013108803065443179|0.0011471178663607685|0.0019402405898331393
covered|0.0003847263633740502|2.5209236664313806e-05|0.00011471178663607685|0.000280256974087009
white|0.00040877176108492836|0.00015125541998588284|0.00014338973329509606|0.00038804811796662784
scum|7.213619313263441e-05|5.041847332862761e-05|2.8677946659019214e-05|8.623291510369507e-05
attempted|0.00016831778397614696|5.041847332862761e-05|2.8677946659019214e-05|0.00017246583020739015
phones|0.00014427238626526882|2.5209236664313806e-05|5.735589331803843e-05|0.00010779114387961886
phone|0.0011301336924112724|0.0007310678632651003|0.0003441353599082306|0.0013797266416591212
emergency|0.00012022698855439069|0.00010083694665725522|8.603383997705764e-05|0.0001293493726555426
red|0.00026449937481965954|7.562770999294142e-05|8.603383997705764e-05|0.00023714051653516148
call|0.0014186784649418101|0.0007562770999294141|0.000401491253226269|0.0016168671581942827
desk|0.003919399826873136|0.0036805485529898155|0.0024376254660166334|0.004829043245806924
glad|0.00028854477253053765|0.00022688312997882424|0.00025810151993117293|0.0002586987453110852
wasnt|0.0012744060786765413|0.0012604618332156903|0.0003441353599082306|0.001961798818609063
exited|7.213619313263441e-05|2.5209236664313806e-05|2.8677946659019214e-05|6.46746863277713e-05
area|0.001731268635183226|0.0018906927498235353|0.0025810151993117293|0.001228819040227655
ran|0.00014427238626526882|7.562770999294142e-05|5.735589331803843e-05|0.00015090760143146638
employee|0.00021640857939790324|0.00010083694665725522|5.735589331803843e-05|0.00023714051653516148
told|0.0021881311916899107|0.0014369264898658868|0.0004301691998852882|0.0028672444271978614
problems|0.0006251803404828316|0.0005293939699505899|0.0003154574132492114|0.0007760962359332557
clean|0.0030778109069924016|0.002823434506403146|0.004645827358761113|0.001681541844522054
heard|0.00045686255650668464|0.00037813854996470705|0.00025810151993117293|0.0005389557193980943
back|0.0025488121573530825|0.003176363819703539|0.002408947519357614|0.003190617858836718
more|0.0025488121573530825|0.003201573056367853|0.002408947519357614|0.0032121760876126417
thing|0.0007694527267481004|0.0007310678632651003|0.0005162030398623459|0.0009270038373647221
furniture|0.0005289987496393191|0.0005041847332862761|0.00048752509320332667|0.0005389557193980943
mostly|0.00012022698855439069|7.562770999294142e-05|0.0001720676799541153|4.311645755184754e-05
child|0.0001923631816870251|0.00010083694665725522|2.8677946659019214e-05|0.00023714051653516148
friendly|0.0022362219871116668|0.0019663204598164767|0.0036707771723544593|0.0009270038373647221
except|0.00024045397710878137|0.00017646465665019663|0.00011471178663607685|0.000280256974087009
large|0.001707223237472348|0.0006302309166078451|0.0016919988528821337|0.0007976544647091795
metal|7.213619313263441e-05|2.5209236664313806e-05|2.8677946659019214e-05|6.46746863277713e-05
glass|0.00028854477253053765|0.00020167389331451045|0.00011471178663607685|0.0003449316604147803
outdated|0.00012022698855439069|7.562770999294142e-05|8.603383997705764e-05|0.00010779114387961886
coffee|0.001562950851207079|0.0005293939699505899|0.0011471178663607685|0.0009916785236924934
table|0.00040877176108492836|7.562770999294142e-05|0.0002007456266131345|0.000280256974087009
year|0.0008896797153024911|0.0004033477866290209|0.0006595927731574419|0.0006467468632777131
fell|0.00012022698855439069|0.00010083694665725522|0.00011471178663607685|0.00010779114387961886
hit|0.00016831778397614696|0.00035292931330039326|0.0001720676799541153|0.00032337343163885656
mouth|9.618159084351255e-05|7.562770999294142e-05|8.603383997705764e-05|8.623291510369507e-05
began|0.00012022698855439069|0.00015125541998588284|8.603383997705764e-05|0.00017246583020739015
bleeding|4.8090795421756275e-05|2.5209236664313806e-05|2.8677946659019214e-05|4.311645755184754e-05
update|9.618159084351255e-05|5.041847332862761e-05|2.8677946659019214e-05|0.00010779114387961886
piece|7.213619313263441e-05|7.562770999294142e-05|2.8677946659019214e-05|0.00010779114387961886
horrible|0.0003125901702414158|0.0004285570232933347|5.735589331803843e-05|0.0006036304057258655
experience|0.001731268635183226|0.003983059392961581|0.002667049039288787|0.0029534773423015564
omni|0.0005530441473501972|0.0008066955732580418|0.0008890163464295957|0.0005173974906221704
chicago|0.007165528517841685|0.015201169708581224|0.015227989675939203|0.007976544647091795
last|0.001226315283254785|0.001184834123222749|0.0013191855463148838|0.001121027896348036
saturday|0.00021640857939790324|0.00010083694665725522|0.00014338973329509606|0.00017246583020739015
night|0.004640761758199481|0.0036553393163255015|0.003613421279036421|0.004570344500495839
first|0.0021881311916899107|0.0030251083997176564|0.002093490106108403|0.0029750355710774804
plasma|0.00016831778397614696|0.00020167389331451045|0.0003441353599082306|6.46746863277713e-05
tv|0.0011060882947003944|0.0006554401532721589|0.0009463722397476341|0.000840770922261027
broken|0.0004328171587958065|0.00027730160330745183|2.8677946659019214e-05|0.0006036304057258655
staff|0.006612484370491488|0.006075426036099627|0.008345282477774591|0.004850601474582848
rooms|0.00478503414446475|0.004714127256226682|0.006022368798394035|0.0037942482645625837
available|0.0007934981244589785|0.0014873449631945144|0.0008603383997705764|0.0013366101841072737
werent|0.0003847263633740502|0.00032772007663607947|0.0001720676799541153|0.0004958392618462467
particularly|0.0001923631816870251|0.0004285570232933347|0.0003154574132492114|0.00030181520286293276
apologetic|4.8090795421756275e-05|0.00010083694665725522|2.8677946659019214e-05|0.00010779114387961886
supposedly|9.618159084351255e-05|0.00015125541998588284|5.735589331803843e-05|0.00017246583020739015
nonsmoking|0.00021640857939790324|0.0005293939699505899|5.735589331803843e-05|0.0006036304057258655
exsmoker|2.4045397710878137e-05|5.041847332862761e-05|2.8677946659019214e-05|4.311645755184754e-05
people|0.0014908146580744446|0.001411717253201573|0.0008890163464295957|0.001875565903505368
smoked|4.8090795421756275e-05|0.00010083694665725522|2.8677946659019214e-05|0.00010779114387961886
recently|0.0007454073290372223|0.0014369264898658868|0.0012331517063378262|0.0009701202949165697
additionally|7.213619313263441e-05|0.00012604618332156902|5.735589331803843e-05|0.0001293493726555426
indoor|4.8090795421756275e-05|0.0004285570232933347|0.0004301691998852882|8.623291510369507e-05
closed|0.00021640857939790324|0.00015125541998588284|8.603383997705764e-05|0.0002586987453110852
due|0.00028854477253053765|0.00037813854996470705|0.0001720676799541153|0.00045272280429439917
high|0.0006492257381937097|0.001134415649894121|0.0008603383997705764|0.0009054456085887983
chlorine|2.4045397710878137e-05|5.041847332862761e-05|2.8677946659019214e-05|4.311645755184754e-05
levels|7.213619313263441e-05|5.041847332862761e-05|5.735589331803843e-05|6.46746863277713e-05
really|0.00206790420313552|0.0026217606130886357|0.003039862345856037|0.0018108912171775967
disappointing|0.0003606809656631721|0.00012604618332156902|8.603383997705764e-05|0.0003664898891907041
forward|0.0003606809656631721|0.0005546032066149037|0.0003441353599082306|0.0005389557193980943
finally|0.0007454073290372223|0.0018402742764949077|0.0002007456266131345|0.002091148191264606
checkout|0.0003366355679522939|0.00017646465665019663|0.0002007456266131345|0.00030181520286293276
supposed|0.00026449937481965954|0.0005546032066149037|2.8677946659019214e-05|0.0006898633208295606
noon|4.8090795421756275e-05|5.041847332862761e-05|2.8677946659019214e-05|6.46746863277713e-05
maid|0.00021640857939790324|0.0005293939699505899|0.00028677946659019213|0.0004311645755184754
knocking|2.4045397710878137e-05|7.562770999294142e-05|2.8677946659019214e-05|6.46746863277713e-05
thought|0.0007213619313263442|0.0008066955732580418|0.0005735589331803843|0.0009054456085887983
intrusive|2.4045397710878137e-05|5.041847332862761e-05|2.8677946659019214e-05|4.311645755184754e-05
place|0.0021640857939790323|0.003201573056367853|0.0031258961858330945|0.002328288707799767
palmer|0.00048090795421756275|0.0006302309166078451|0.0007169486664754804|0.0004311645755184754
house|0.0005770895450610753|0.0008319048099223556|0.0009176942930886148|0.0005389557193980943
hilton|0.0009377705107242474|0.0019663204598164767|0.001491253226268999|0.001401284870435045
early|0.0006011349427719534|0.00025209236664313804|0.00048752509320332667|0.00038804811796662784
december|0.00012022698855439069|7.562770999294142e-05|0.00011471178663607685|8.623291510369507e-05
weekend|0.0012744060786765413|0.0020419481698094183|0.002093490106108403|0.00131505195533135
best|0.0016591324420505915|0.0022436220631239286|0.0033839977057642675|0.0008623291510369509
location|0.005265942098682312|0.002067157406473732|0.005334098078577574|0.0024791963092312334
city|0.0015148600557853228|0.002294040536452556|0.003068540292515056|0.0010132367524684173
like|0.003462537270366452|0.005319148936170213|0.00401491253226269|0.00463501918682361
state|0.00026449937481965954|0.00015125541998588284|0.00028677946659019213|0.00015090760143146638
street|0.0012984514763874195|0.00025209236664313804|0.0009176942930886148|0.0006898633208295606
better|0.0016831778397614697|0.0019159019864878491|0.0010897619730427302|0.002328288707799767
michigan|0.00206790420313552|0.0004285570232933347|0.002265557786062518|0.0005173974906221704
avenue|0.0005770895450610753|0.00020167389331451045|0.0006595927731574419|0.00019402405898331392
right|0.0015148600557853228|0.0015125541998588282|0.0019501003728133067|0.0011857025826758074
towers|0.0003847263633740502|0.0005798124432792176|0.0006595927731574419|0.0003449316604147803
double|0.00048090795421756275|0.00037813854996470705|0.0003441353599082306|0.0004958392618462467
beds|0.0014667692603635664|0.0016638096198447112|0.001978778319472326|0.0012503772690035787
baths|9.618159084351255e-05|2.5209236664313806e-05|0.00011471178663607685|2.155822877592377e-05
huge|0.0009137251130133693|0.0005293939699505899|0.0010897619730427302|0.00045272280429439917
comfortable|0.0028133115321727423|0.0021175758798023595|0.0047031832520791515|0.0007976544647091795
refurbished|9.618159084351255e-05|2.5209236664313806e-05|0.00011471178663607685|2.155822877592377e-05
shows|0.00012022698855439069|7.562770999294142e-05|0.00011471178663607685|8.623291510369507e-05
lobby|0.002620948350485717|0.0014873449631945144|0.0019501003728133067|0.002155822877592377
beautiful|0.0011782244878330288|0.0017898558031662801|0.002781760825924864|0.0004958392618462467
screen|0.0003366355679522939|0.0004033477866290209|0.0006882707198164612|0.0001293493726555426
tvs|0.00026449937481965954|0.00012604618332156902|0.0003441353599082306|8.623291510369507e-05
walls|0.0006011349427719534|0.00037813854996470705|0.0002294235732721537|0.0006898633208295606
chairs|0.0001923631816870251|5.041847332862761e-05|0.0002007456266131345|6.46746863277713e-05
tables|0.00016831778397614696|7.562770999294142e-05|0.0001720676799541153|8.623291510369507e-05
seperate|4.8090795421756275e-05|2.5209236664313806e-05|5.735589331803843e-05|2.155822877592377e-05
fooddrinks|4.8090795421756275e-05|2.5209236664313806e-05|5.735589331803843e-05|2.155822877592377e-05
continental|0.00016831778397614696|0.00022688312997882424|0.0002007456266131345|0.00019402405898331392
breakfast|0.0024045397710878136|0.001033578703236866|0.002408947519357614|0.001228819040227655
appetizers|0.00016831778397614696|7.562770999294142e-05|0.00014338973329509606|0.00010779114387961886
cocktail|0.00014427238626526882|0.00015125541998588284|0.0003154574132492114|2.155822877592377e-05
cookies|0.00012022698855439069|2.5209236664313806e-05|0.00014338973329509606|2.155822877592377e-05
laid|0.00012022698855439069|7.562770999294142e-05|0.00014338973329509606|6.46746863277713e-05
until|0.000865634317591613|0.0007562770999294141|0.00025810151993117293|0.001228819040227655
closes|7.213619313263441e-05|2.5209236664313806e-05|8.603383997705764e-05|2.155822877592377e-05
fridge|0.00016831778397614696|5.041847332862761e-05|5.735589331803843e-05|0.00015090760143146638
stocked|0.00012022698855439069|0.00010083694665725522|0.0001720676799541153|6.46746863277713e-05
soft|0.00021640857939790324|0.00022688312997882424|0.0003441353599082306|0.0001293493726555426
drinks|0.0004328171587958065|0.0004033477866290209|0.0006022368798394035|0.000280256974087009
juice|0.00016831778397614696|5.041847332862761e-05|0.00014338973329509606|8.623291510369507e-05
taking|0.0003125901702414158|0.00025209236664313804|0.00028677946659019213|0.000280256974087009
pleased|0.0003366355679522939|0.0005293939699505899|0.0007456266131344995|0.00019402405898331392
upgraded|0.0005049533519284409|0.00012604618332156902|0.00048752509320332667|0.00019402405898331392
everyone|0.0005530441473501972|0.0006302309166078451|0.0008890163464295957|0.0003664898891907041
should|0.0009377705107242474|0.001033578703236866|0.0004301691998852882|0.001401284870435045
check|0.0016591324420505915|0.0020167389331451043|0.0011471178663607685|0.0023498469365756908
trip|0.001226315283254785|0.0018654835131592215|0.002093490106108403|0.001121027896348036
fiance|2.4045397710878137e-05|7.562770999294142e-05|8.603383997705764e-05|2.155822877592377e-05
nights|0.0017553140328941041|0.001134415649894121|0.0017780326928591914|0.001207260811451731
anniversary|0.00024045397710878137|0.0007814863365937279|0.0005162030398623459|0.0004958392618462467
pleasantly|0.00016831778397614696|0.00015125541998588284|0.0002294235732721537|0.00010779114387961886
surprised|0.0003366355679522939|0.00032772007663607947|0.00037281330656724977|0.00030181520286293276
received|0.0006251803404828316|0.0006554401532721589|0.0005735589331803843|0.0006898633208295606
personnel|0.00014427238626526882|5.041847332862761e-05|0.00014338973329509606|6.46746863277713e-05
past|0.00045686255650668464|0.0004537662599576485|0.00028677946659019213|0.0005820721769499418
luxury|0.00014427238626526882|0.0017646465665019664|0.0010897619730427302|0.0008192126934851033
hotels|0.0026449937481965954|0.0029494806897247153|0.0027530828792658446|0.0028241279696460137
paid|0.0010820428969895162|0.0007058586266007865|0.0006022368798394035|0.001121027896348036
less|0.0005770895450610753|0.0005798124432792176|0.0005162030398623459|0.0006251886345017894
spacious|0.0009858613061460037|0.0007814863365937279|0.0018067106395182105|0.00019402405898331392
sleek|0.00012022698855439069|0.00017646465665019663|0.0003154574132492114|2.155822877592377e-05
spent|0.0005530441473501972|0.0006554401532721589|0.0007169486664754804|0.0005173974906221704
time|0.002789266134461864|0.004941010386205506|0.003957556638944652|0.003751131807010736
bar|0.0017553140328941041|0.0013360895432086317|0.0018353885861772297|0.0013366101841072737
le|7.213619313263441e-05|0.00010083694665725522|5.735589331803843e-05|0.00010779114387961886
specialty|2.4045397710878137e-05|5.041847332862761e-05|5.735589331803843e-05|2.155822877592377e-05
martinis|2.4045397710878137e-05|5.041847332862761e-05|5.735589331803843e-05|2.155822877592377e-05
none|0.00014427238626526882|0.00015125541998588284|8.603383997705764e-05|0.00019402405898331392
dinner|0.0007213619313263442|0.0009579509932439246|0.0013191855463148838|0.00047428103307032296
cafe|0.00014427238626526882|0.00015125541998588284|0.00011471178663607685|0.00017246583020739015
des|2.4045397710878137e-05|0.00015125541998588284|8.603383997705764e-05|8.623291510369507e-05
architectes|2.4045397710878137e-05|0.00012604618332156902|8.603383997705764e-05|6.46746863277713e-05
traveling|0.00021640857939790324|0.0004033477866290209|0.00037281330656724977|0.0002586987453110852
lover|2.4045397710878137e-05|5.041847332862761e-05|5.735589331803843e-05|2.155822877592377e-05
recommend|0.0018034048283158603|0.002571342139760008|0.003355319759105248|0.0012934937265554262
air|0.00040877176108492836|0.0009327417565796108|0.0003441353599082306|0.0009054456085887983
romance|2.4045397710878137e-05|0.00017646465665019663|8.603383997705764e-05|0.00010779114387961886
package|0.00026449937481965954|0.0006554401532721589|0.0007169486664754804|0.0002586987453110852
stars|0.00012022698855439069|0.00037813854996470705|0.00037281330656724977|0.00015090760143146638
frequently|0.00014427238626526882|0.00010083694665725522|0.00011471178663607685|0.0001293493726555426
business|0.0020198134077137634|0.002294040536452556|0.0028391167192429023|0.0016384253869702065
meetings|7.213619313263441e-05|0.00025209236664313804|0.00025810151993117293|8.623291510369507e-05
downtown|0.0011782244878330288|0.0020167389331451043|0.002294235732721537|0.0010563532100202647
find|0.0011060882947003944|0.0014873449631945144|0.0009463722397476341|0.0015521924718665113
monaco|0.0006011349427719534|0.0006302309166078451|0.0006595927731574419|0.0005820721769499418
peace|2.4045397710878137e-05|0.00010083694665725522|8.603383997705764e-05|4.311645755184754e-05
mind|0.00014427238626526882|0.00022688312997882424|0.0002007456266131345|0.00017246583020739015
make|0.0012503606809656633|0.0018906927498235353|0.0011471178663607685|0.001875565903505368
enjoyable|7.213619313263441e-05|0.00035292931330039326|0.0003154574132492114|0.0001293493726555426
expensive|0.0005289987496393191|0.0004285570232933347|0.0004588471465443074|0.0004958392618462467
average|0.0003125901702414158|0.0004285570232933347|0.00014338973329509606|0.0005389557193980943
hotelbut|2.4045397710878137e-05|5.041847332862761e-05|5.735589331803843e-05|2.155822877592377e-05
nothing|0.0010820428969895162|0.0012604618332156903|0.0006309148264984228|0.0015737507006424352
exceeds|4.8090795421756275e-05|5.041847332862761e-05|8.603383997705764e-05|2.155822877592377e-05
any|0.0016831778397614697|0.0019915296964807907|0.0013478634929739032|0.0021989393351442245
expectations|0.0003606809656631721|0.0004537662599576485|0.00037281330656724977|0.0004311645755184754
quality|0.000697316533615466|0.0009327417565796108|0.0007169486664754804|0.0008838873798128746
atmosphere|0.0001923631816870251|0.0006554401532721589|0.000802982506452538|0.0001293493726555426
heads|4.8090795421756275e-05|5.041847332862761e-05|8.603383997705764e-05|2.155822877592377e-05
anywhere|0.0003366355679522939|0.00020167389331451045|0.00028677946659019213|0.0002586987453110852
thanks|0.00028854477253053765|0.00027730160330745183|0.000401491253226269|0.00019402405898331392
making|0.0003847263633740502|0.0006050216799435313|0.0004588471465443074|0.0005173974906221704
trips|0.00016831778397614696|0.00022688312997882424|0.0002007456266131345|0.00019402405898331392
valentines|4.8090795421756275e-05|2.5209236664313806e-05|2.8677946659019214e-05|4.311645755184754e-05
th|0.0014186784649418101|0.00032772007663607947|0.0010037281330656726|0.0007976544647091795
floor|0.0026449937481965954|0.000907532519915297|0.00146257527960998|0.002048031733712758
direct|0.00016831778397614696|2.5209236664313806e-05|0.00011471178663607685|8.623291510369507e-05
view|0.0022121765894007888|0.001815065039830594|0.0026957269859478063|0.0015090760143146639
building|0.0007213619313263442|0.0004033477866290209|0.0006309148264984228|0.0005173974906221704
pay|0.0008175435221698567|0.0009579509932439246|0.0004588471465443074|0.001207260811451731
extra|0.0006251803404828316|0.0007562770999294141|0.0005162030398623459|0.0008192126934851033
ice|0.0004328171587958065|0.00010083694665725522|0.00014338973329509606|0.0003664898891907041
machine|0.00016831778397614696|7.562770999294142e-05|8.603383997705764e-05|0.00015090760143146638
parking|0.0011541790901221506|0.0006302309166078451|0.000802982506452538|0.0009701202949165697
nearby|0.00048090795421756275|0.00032772007663607947|0.0004588471465443074|0.0003664898891907041
sucks|4.8090795421756275e-05|2.5209236664313806e-05|2.8677946659019214e-05|4.311645755184754e-05
valet|0.0006251803404828316|0.00035292931330039326|0.0003441353599082306|0.0006036304057258655
car|0.0009618159084351255|0.0005041847332862761|0.0006309148264984228|0.0008192126934851033
glasses|0.00016831778397614696|7.562770999294142e-05|5.735589331803843e-05|0.00017246583020739015
dusty|7.213619313263441e-05|5.041847332862761e-05|2.8677946659019214e-05|8.623291510369507e-05
gross|7.213619313263441e-05|0.00017646465665019663|2.8677946659019214e-05|0.00019402405898331392
notorious|4.8090795421756275e-05|2.5209236664313806e-05|2.8677946659019214e-05|4.311645755184754e-05
super|0.0003606809656631721|0.00015125541998588284|0.0003441353599082306|0.00019402405898331392
sensitive|7.213619313263441e-05|5.041847332862761e-05|8.603383997705764e-05|4.311645755184754e-05
scales|4.8090795421756275e-05|2.5209236664313806e-05|2.8677946659019214e-05|4.311645755184754e-05
mini|0.0003125901702414158|0.00017646465665019663|0.00028677946659019213|0.0002155822877592377
barely|0.00024045397710878137|0.00037813854996470705|8.603383997705764e-05|0.00047428103307032296
touch|0.0003125901702414158|0.00012604618332156902|0.0003441353599082306|0.0001293493726555426
youll|0.00014427238626526882|2.5209236664313806e-05|8.603383997705764e-05|8.623291510369507e-05
bill|0.0003366355679522939|0.00027730160330745183|0.00014338973329509606|0.0004311645755184754
higher|0.00026449937481965954|0.00017646465665019663|8.603383997705764e-05|0.00032337343163885656
star|0.0008415889198807348|0.0005798124432792176|0.0005735589331803843|0.0008192126934851033
swissotel|0.0005530441473501972|0.0005293939699505899|0.0007456266131344995|0.00038804811796662784
far|0.0005049533519284409|0.0008823232832509832|0.0006882707198164612|0.0006898633208295606
modern|0.0006251803404828316|0.001184834123222749|0.0016346429595640952|0.0003449316604147803
family|0.0006492257381937097|0.0013108803065443179|0.0012331517063378262|0.0007760962359332557
cranky|2.4045397710878137e-05|7.562770999294142e-05|5.735589331803843e-05|4.311645755184754e-05
kids|0.0003125901702414158|0.0007814863365937279|0.0006882707198164612|0.0004311645755184754
fantastic|0.0006732711359045878|0.0008066955732580418|0.001605965012905076|8.623291510369507e-05
beat|0.00024045397710878137|0.00012604618332156902|0.00028677946659019213|0.00010779114387961886
looked|0.0007934981244589785|0.0014873449631945144|0.0004588471465443074|0.0016384253869702065
skyline|7.213619313263441e-05|0.00025209236664313804|0.00028677946659019213|6.46746863277713e-05
breathtaking|0.00016831778397614696|0.00025209236664313804|0.0004588471465443074|2.155822877592377e-05
especially|0.00048090795421756275|0.000907532519915297|0.0009750501864066533|0.00047428103307032296
part|0.0007213619313263442|0.0006302309166078451|0.0005448809865213651|0.0007760962359332557
located|0.0007213619313263442|0.0009579509932439246|0.001204473759678807|0.000560513948174018
walking|0.0011060882947003944|0.0006302309166078451|0.001605965012905076|0.00032337343163885656
distance|0.0008175435221698567|0.0005041847332862761|0.0012905075996558647|0.00019402405898331392
many|0.0017793594306049821|0.0014369264898658868|0.0014052193862919414|0.0017677747596257492
fun|0.0003125901702414158|0.0006302309166078451|0.000802982506452538|0.0002155822877592377
attractions|0.0001923631816870251|0.0004537662599576485|0.0005162030398623459|0.00017246583020739015
including|0.00048090795421756275|0.00035292931330039326|0.0006309148264984228|0.0002586987453110852
navy|0.0007213619313263442|0.00025209236664313804|0.0010610840263837109|6.46746863277713e-05
pier|0.0006732711359045878|0.00022688312997882424|0.0009750501864066533|6.46746863277713e-05
sears|0.00012022698855439069|7.562770999294142e-05|0.0001720676799541153|4.311645755184754e-05
tower|0.0006732711359045878|0.0005798124432792176|0.0008890163464295957|0.0004311645755184754
